,Default,purpose,dti_n,home_ownership,revenue,loan_amnt,addr_state,fico_n
906204,0,debt_consolidation,15.1,RENT,70000.0,25000,CA,662.0
906205,0,debt_consolidation,22.27,MORTGAGE,88000.0,10000,NY,662.0
906206,1,vacation,24.88,RENT,128000.0,3000,CA,677.0
906207,0,credit_card,21.97,OWN,91400.0,25000,CA,737.0
906208,0,home_improvement,24.22,MORTGAGE,80000.0,8000,NY,682.0
906209,0,debt_consolidation,12.76,RENT,126000.0,12000,KY,697.0
906210,1,debt_consolidation,23.2,MORTGAGE,75000.0,10000,FL,677.0
906211,0,moving,27.07,MORTGAGE,104000.0,6025,MA,707.0
906212,0,credit_card,14.52,RENT,66625.0,4000,NE,732.0
906213,0,credit_card,17.98,OWN,123000.0,10000,MA,662.0
906214,0,credit_card,14.71,MORTGAGE,200000.0,30000,TX,692.0
906215,0,credit_card,19.49,RENT,75000.0,15000,CA,732.0
906216,0,small_business,3.44,MORTGAGE,100000.0,40000,CA,797.0
906217,0,debt_consolidation,6.21,RENT,75000.0,10000,VA,747.0
906218,1,debt_consolidation,11.89,OWN,75000.0,5000,CT,667.0
906219,1,debt_consolidation,13.83,RENT,55000.0,10000,CA,707.0
906220,0,debt_consolidation,12.78,MORTGAGE,80000.0,24000,MD,662.0
906221,0,debt_consolidation,15.23,RENT,52000.0,8500,PA,677.0
906222,0,debt_consolidation,17.99,MORTGAGE,85000.0,16000,VA,662.0
906223,1,credit_card,19.37,RENT,65000.0,12000,CA,677.0
906224,0,home_improvement,28.73,MORTGAGE,62000.0,15800,PA,702.0
906225,0,credit_card,21.86,MORTGAGE,96000.0,5500,TX,712.0
906226,0,debt_consolidation,23.06,MORTGAGE,125900.0,30000,TX,667.0
906227,1,credit_card,16.85,RENT,120000.0,33950,PA,757.0
906228,0,debt_consolidation,21.67,OWN,109000.0,14000,PA,767.0
906229,0,debt_consolidation,24.1,MORTGAGE,68000.0,20000,FL,697.0
906230,0,credit_card,15.97,OWN,56000.0,24000,IL,677.0
906231,0,debt_consolidation,26.49,RENT,53000.0,16000,IN,662.0
906232,1,debt_consolidation,23.98,RENT,65000.0,8000,NY,707.0
906233,0,home_improvement,10.77,MORTGAGE,120000.0,15000,NY,712.0
906234,0,home_improvement,26.44,OWN,75000.0,15000,UT,672.0
906235,0,debt_consolidation,16.63,MORTGAGE,120000.0,40000,NJ,797.0
906236,0,debt_consolidation,18.57,RENT,50000.0,18000,NC,757.0
906237,1,house,15.1,OWN,84000.0,30000,FL,707.0
906238,1,other,8.97,MORTGAGE,20216.0,10000,MO,667.0
906239,0,credit_card,2.79,RENT,65000.0,10000,NY,722.0
906240,0,medical,2.39,MORTGAGE,150000.0,1000,TX,687.0
906241,0,debt_consolidation,15.55,RENT,65000.0,15000,NJ,662.0
906242,0,debt_consolidation,23.9,MORTGAGE,130000.0,20000,VT,747.0
906243,0,debt_consolidation,14.85,MORTGAGE,105000.0,18000,KS,692.0
906244,1,home_improvement,21.08,MORTGAGE,110000.0,5000,MN,682.0
906245,0,credit_card,21.92,RENT,78000.0,24000,CA,667.0
906246,1,debt_consolidation,11.34,RENT,60000.0,4200,PA,662.0
906247,0,debt_consolidation,10.58,MORTGAGE,100000.0,12000,FL,757.0
906248,0,debt_consolidation,17.44,RENT,60000.0,17500,CA,702.0
906249,1,debt_consolidation,12.9,RENT,150000.0,35000,FL,682.0
906250,0,other,10.93,MORTGAGE,65000.0,10000,CA,687.0
906251,0,debt_consolidation,19.12,MORTGAGE,60000.0,10000,MN,682.0
906252,0,credit_card,21.94,MORTGAGE,60000.0,10000,TX,677.0
906253,1,debt_consolidation,26.74,MORTGAGE,63000.0,40000,AR,747.0
906254,0,other,22.1,MORTGAGE,63000.0,4000,MO,722.0
906255,0,debt_consolidation,18.35,MORTGAGE,125000.0,30050,MD,772.0
906256,0,debt_consolidation,20.12,RENT,50000.0,5900,CA,717.0
906257,0,credit_card,13.77,OWN,65000.0,30000,CO,672.0
906258,0,credit_card,3.59,OWN,100000.0,7000,FL,692.0
906259,0,major_purchase,12.25,OWN,44000.0,10000,AR,712.0
906260,0,debt_consolidation,25.77,MORTGAGE,44800.0,13000,IL,697.0
906261,1,other,13.01,OWN,50000.0,20000,VA,672.0
906262,0,other,10.3,OWN,48000.0,1000,NC,792.0
906263,1,credit_card,17.73,OWN,40000.0,10000,GA,732.0
906264,0,debt_consolidation,16.16,MORTGAGE,190000.0,5500,AZ,742.0
906265,0,debt_consolidation,23.35,MORTGAGE,57150.0,12000,SC,682.0
906266,0,debt_consolidation,4.22,MORTGAGE,81000.0,35000,TX,712.0
906267,0,debt_consolidation,10.57,MORTGAGE,85000.0,15000,IL,662.0
906268,0,debt_consolidation,21.32,RENT,120000.0,10000,OR,682.0
906269,0,debt_consolidation,19.4,RENT,50000.0,25000,IN,707.0
906270,0,major_purchase,12.86,RENT,28000.0,2500,NC,687.0
906271,1,debt_consolidation,20.0,RENT,65000.0,10000,DC,667.0
906272,0,debt_consolidation,19.42,MORTGAGE,65000.0,15000,TN,807.0
906273,0,other,13.24,MORTGAGE,190000.0,35000,UT,677.0
906274,0,debt_consolidation,16.69,OWN,143000.0,18000,IL,787.0
906275,0,debt_consolidation,20.27,RENT,36000.0,4000,NC,702.0
906276,0,debt_consolidation,32.67,MORTGAGE,135000.0,25600,NJ,697.0
906277,0,other,14.99,RENT,90000.0,1500,TX,697.0
906278,0,other,3.72,MORTGAGE,60000.0,2000,FL,672.0
906279,1,debt_consolidation,12.87,RENT,40000.0,6000,GA,682.0
906280,0,debt_consolidation,18.91,RENT,120000.0,5000,GA,667.0
906281,1,home_improvement,8.35,MORTGAGE,200000.0,10000,FL,697.0
906282,0,other,25.67,MORTGAGE,33946.0,6000,NY,702.0
906283,0,medical,12.14,MORTGAGE,34000.0,1500,IL,782.0
906284,0,other,26.55,OWN,40000.0,2500,NV,682.0
906285,0,debt_consolidation,27.67,RENT,52000.0,15000,GA,672.0
906286,0,debt_consolidation,23.22,MORTGAGE,58000.0,16000,NC,677.0
906287,0,debt_consolidation,28.37,MORTGAGE,84000.0,6000,TX,727.0
906288,1,credit_card,2.11,RENT,62000.0,10000,NY,762.0
906289,0,home_improvement,5.98,MORTGAGE,116000.0,6000,NC,677.0
906290,0,debt_consolidation,9.28,MORTGAGE,266000.0,35025,DC,727.0
906291,0,debt_consolidation,13.78,MORTGAGE,95000.0,17000,AZ,702.0
906292,0,debt_consolidation,17.04,RENT,55000.0,3500,CA,737.0
906293,0,debt_consolidation,10.93,MORTGAGE,200000.0,30000,NY,757.0
906294,1,home_improvement,34.15,MORTGAGE,81000.0,9000,NY,707.0
906295,0,home_improvement,13.28,MORTGAGE,140000.0,14000,MO,687.0
906296,1,debt_consolidation,9.27,MORTGAGE,55000.0,10000,MA,727.0
906297,0,debt_consolidation,25.4,OWN,31000.0,9600,OH,752.0
906298,0,home_improvement,5.01,MORTGAGE,111300.0,15500,FL,677.0
906299,0,debt_consolidation,5.79,RENT,45000.0,10000,TN,747.0
906300,0,other,22.41,RENT,34000.0,6800,CA,752.0
906301,0,debt_consolidation,23.05,MORTGAGE,190000.0,35000,NJ,707.0
906302,0,debt_consolidation,9.46,RENT,130000.0,11000,CT,717.0
906303,0,credit_card,8.97,MORTGAGE,250000.0,22000,KY,677.0
906304,0,other,7.61,MORTGAGE,71000.0,1300,CA,792.0
906305,1,home_improvement,25.8,MORTGAGE,100000.0,16000,MD,767.0
906306,0,credit_card,28.7,MORTGAGE,37500.0,5000,FL,687.0
906307,1,home_improvement,22.8,MORTGAGE,52000.0,5000,OH,672.0
906308,0,debt_consolidation,16.93,MORTGAGE,115000.0,18000,LA,682.0
906309,0,debt_consolidation,22.3,MORTGAGE,107000.0,3000,CO,672.0
906310,0,debt_consolidation,25.18,RENT,90000.0,16500,NY,712.0
906311,0,house,20.48,MORTGAGE,32000.0,10000,VA,662.0
906312,0,credit_card,13.84,OWN,45000.0,9000,TX,722.0
906313,0,debt_consolidation,15.11,MORTGAGE,90000.0,21000,FL,672.0
906314,0,debt_consolidation,13.42,OWN,265000.0,12000,IL,672.0
906315,0,credit_card,28.42,MORTGAGE,72000.0,10000,VA,722.0
906316,1,credit_card,22.19,RENT,41600.0,12000,FL,717.0
906317,0,other,18.92,RENT,90000.0,6000,AZ,707.0
906318,0,debt_consolidation,19.26,MORTGAGE,105000.0,20000,TX,752.0
906319,0,debt_consolidation,25.04,MORTGAGE,65000.0,10000,OH,732.0
906320,0,other,15.86,RENT,60000.0,6000,MD,712.0
906321,0,credit_card,33.51,RENT,62000.0,20000,CA,707.0
906322,0,debt_consolidation,36.62,RENT,70000.0,15000,TX,697.0
906323,0,credit_card,22.41,MORTGAGE,168000.0,28000,NC,662.0
906324,0,other,9.45,RENT,85000.0,14000,FL,687.0
906325,0,credit_card,21.75,MORTGAGE,138000.0,16000,UT,782.0
906326,0,debt_consolidation,14.99,RENT,45000.0,6500,CO,732.0
906327,1,debt_consolidation,12.86,RENT,39000.0,22000,NY,662.0
906328,0,debt_consolidation,30.11,MORTGAGE,39254.0,20000,MO,762.0
906329,0,other,5.1,OWN,40000.0,1600,IN,692.0
906330,0,debt_consolidation,2.5,RENT,50000.0,7000,MA,662.0
906331,1,credit_card,21.66,RENT,80000.0,35000,FL,692.0
906332,0,home_improvement,10.27,MORTGAGE,50000.0,1800,CA,727.0
906333,0,major_purchase,21.03,OWN,46000.0,5000,NE,707.0
906334,0,debt_consolidation,21.71,OWN,125000.0,25000,OK,717.0
906335,0,debt_consolidation,7.79,RENT,150000.0,15000,NY,662.0
906336,1,debt_consolidation,11.04,RENT,85000.0,5000,NJ,702.0
906337,0,debt_consolidation,25.71,RENT,45828.0,15000,CA,687.0
906338,0,debt_consolidation,10.47,RENT,80000.0,10000,IL,762.0
906339,0,debt_consolidation,14.21,RENT,45000.0,2000,NY,752.0
906340,0,credit_card,16.99,MORTGAGE,115000.0,26000,CA,687.0
906341,0,debt_consolidation,5.65,RENT,79500.0,5000,FL,717.0
906342,0,debt_consolidation,10.71,RENT,55000.0,10000,TX,702.0
906343,0,debt_consolidation,7.15,OWN,72000.0,18700,NY,822.0
906344,0,debt_consolidation,12.76,RENT,19000.0,8000,CA,687.0
906345,0,credit_card,28.42,MORTGAGE,65000.0,22000,OH,722.0
906346,0,debt_consolidation,14.34,MORTGAGE,80000.0,25000,OR,727.0
906347,0,credit_card,18.68,MORTGAGE,55000.0,12000,NC,732.0
906348,0,small_business,14.65,MORTGAGE,110000.0,16000,CO,687.0
906349,0,credit_card,23.08,MORTGAGE,95000.0,20000,CA,667.0
906350,0,debt_consolidation,5.39,MORTGAGE,45000.0,2400,NM,682.0
906351,1,debt_consolidation,15.62,MORTGAGE,63000.0,12000,NY,672.0
906352,0,credit_card,13.0,MORTGAGE,52700.0,28000,PA,712.0
906353,0,debt_consolidation,30.11,MORTGAGE,170000.0,11300,CA,842.0
906354,0,home_improvement,24.98,RENT,70000.0,3000,CA,777.0
906355,0,credit_card,7.11,RENT,40000.0,4000,KY,672.0
906356,0,debt_consolidation,21.15,RENT,98000.0,6000,MN,747.0
906357,0,debt_consolidation,13.65,MORTGAGE,190000.0,35000,NY,682.0
906358,0,debt_consolidation,23.67,MORTGAGE,50000.0,16000,MD,727.0
906359,0,debt_consolidation,15.62,RENT,68000.0,25000,CA,662.0
906360,0,debt_consolidation,30.21,RENT,40000.0,6000,VA,717.0
906361,0,major_purchase,11.49,RENT,80000.0,30000,CA,682.0
906362,0,debt_consolidation,9.97,MORTGAGE,87000.0,5000,FL,697.0
906363,0,other,20.35,RENT,94000.0,1200,CA,667.0
906364,0,home_improvement,18.6,OWN,55000.0,12150,CO,722.0
906365,0,debt_consolidation,25.0,MORTGAGE,43595.0,9600,OH,737.0
906366,0,debt_consolidation,16.25,RENT,65000.0,20000,GA,667.0
906367,0,debt_consolidation,22.08,MORTGAGE,70000.0,15000,MI,762.0
906368,0,credit_card,8.78,MORTGAGE,91000.0,19000,OK,722.0
906369,0,credit_card,24.9,MORTGAGE,60000.0,16500,FL,677.0
906370,1,debt_consolidation,11.51,OWN,81600.0,40000,SC,722.0
906371,0,debt_consolidation,11.56,RENT,98000.0,20000,CA,682.0
906372,0,other,11.1,RENT,60000.0,10000,NY,667.0
906373,0,debt_consolidation,9.01,RENT,45000.0,12000,CA,687.0
906374,0,credit_card,18.77,RENT,91500.0,30000,GA,717.0
906375,1,debt_consolidation,14.88,RENT,40000.0,8000,NY,677.0
906376,1,debt_consolidation,34.33,RENT,25000.0,6900,AR,662.0
906377,0,home_improvement,22.54,MORTGAGE,93000.0,5600,CA,662.0
906378,0,credit_card,23.77,RENT,85000.0,30000,CA,682.0
906379,0,medical,4.8,RENT,96000.0,2500,CA,662.0
906380,0,other,10.79,MORTGAGE,82000.0,8000,FL,677.0
906381,0,credit_card,26.6,OWN,37000.0,5000,TN,712.0
906382,1,debt_consolidation,34.51,MORTGAGE,100000.0,21000,FL,752.0
906383,0,home_improvement,9.3,MORTGAGE,80000.0,40000,GA,747.0
906384,0,major_purchase,16.13,RENT,67980.0,3000,LA,757.0
906385,0,debt_consolidation,8.82,RENT,52000.0,5000,CA,672.0
906386,1,debt_consolidation,14.92,MORTGAGE,90000.0,15000,NC,672.0
906387,0,debt_consolidation,24.46,MORTGAGE,65000.0,18200,OH,747.0
906388,0,debt_consolidation,23.39,MORTGAGE,61000.0,15000,WI,682.0
906389,0,debt_consolidation,18.13,MORTGAGE,48000.0,10000,CO,762.0
906390,0,credit_card,13.09,OWN,90000.0,12000,WV,717.0
906391,1,debt_consolidation,31.41,MORTGAGE,85000.0,35000,SC,712.0
906392,0,debt_consolidation,2.95,MORTGAGE,240000.0,30000,MN,797.0
906393,0,home_improvement,17.67,MORTGAGE,28320.0,10000,MI,717.0
906394,0,home_improvement,7.89,MORTGAGE,45000.0,5000,NC,712.0
906395,0,vacation,26.49,MORTGAGE,104000.0,10000,SC,712.0
906396,0,debt_consolidation,27.97,MORTGAGE,100000.0,14900,OH,692.0
906397,0,credit_card,16.48,RENT,75000.0,20000,NY,662.0
906398,0,other,20.53,MORTGAGE,120000.0,5000,AZ,682.0
906399,0,debt_consolidation,10.01,OWN,56000.0,1000,NY,752.0
906400,0,credit_card,13.01,MORTGAGE,150000.0,3600,CA,742.0
906401,0,home_improvement,14.18,MORTGAGE,226700.0,15000,MD,812.0
906402,0,credit_card,19.57,MORTGAGE,90000.0,10000,FL,777.0
906403,0,debt_consolidation,17.08,OWN,86000.0,9600,NC,687.0
906404,0,debt_consolidation,32.39,MORTGAGE,63000.0,5000,TX,697.0
906405,1,debt_consolidation,12.23,MORTGAGE,78000.0,35000,GA,662.0
906406,0,home_improvement,17.56,MORTGAGE,116000.0,2800,IL,722.0
906407,0,debt_consolidation,38.2,RENT,42000.0,10000,FL,672.0
906408,0,debt_consolidation,17.48,MORTGAGE,130000.0,40000,WI,777.0
906409,1,credit_card,12.3,RENT,60000.0,10000,NY,697.0
906410,0,debt_consolidation,7.33,MORTGAGE,107400.0,40000,NC,697.0
906411,0,credit_card,9.51,MORTGAGE,80000.0,5000,IL,757.0
906412,0,credit_card,23.05,MORTGAGE,46800.0,16000,CA,677.0
906413,0,debt_consolidation,28.67,RENT,37000.0,19200,NJ,687.0
906414,1,debt_consolidation,27.49,MORTGAGE,90000.0,12000,PA,667.0
906415,0,debt_consolidation,22.59,RENT,121000.0,9000,MA,717.0
906416,0,debt_consolidation,19.28,MORTGAGE,113000.0,15000,DC,707.0
906417,1,house,9.78,MORTGAGE,46655.0,24000,NY,687.0
906418,0,debt_consolidation,11.45,MORTGAGE,170000.0,7000,OH,727.0
906419,0,home_improvement,2.77,MORTGAGE,210000.0,5000,NE,782.0
906420,0,car,1.44,OWN,624000.0,9000,FL,732.0
906421,0,debt_consolidation,24.01,MORTGAGE,81000.0,30000,TX,687.0
906422,0,debt_consolidation,34.23,MORTGAGE,91500.0,24600,FL,722.0
906423,1,debt_consolidation,1.44,RENT,35000.0,9000,CO,662.0
906424,0,vacation,1.94,RENT,47616.0,8400,TN,712.0
906425,0,credit_card,33.94,OWN,36000.0,11000,DE,682.0
906426,1,debt_consolidation,20.57,MORTGAGE,115000.0,20000,OK,702.0
906427,0,debt_consolidation,28.14,MORTGAGE,109000.0,18000,CT,687.0
906428,0,debt_consolidation,48.21,MORTGAGE,135000.0,33600,GA,677.0
906429,0,debt_consolidation,14.06,RENT,85000.0,34500,WA,717.0
906430,0,credit_card,29.38,MORTGAGE,85000.0,24000,MD,662.0
906431,0,debt_consolidation,10.84,RENT,35000.0,10000,MS,677.0
906432,0,credit_card,20.14,MORTGAGE,150000.0,21000,CA,677.0
906433,0,credit_card,34.39,RENT,17000.0,3000,CA,702.0
906434,0,debt_consolidation,10.94,RENT,340000.0,40000,CA,702.0
906435,1,debt_consolidation,21.46,RENT,70000.0,21000,CA,742.0
906436,0,credit_card,18.0,RENT,89000.0,35000,CT,677.0
906437,0,home_improvement,15.98,RENT,38000.0,9500,FL,687.0
906438,0,other,29.66,RENT,83000.0,15000,FL,687.0
906439,0,debt_consolidation,15.6,MORTGAGE,82000.0,27500,TX,727.0
906440,1,debt_consolidation,72.4,MORTGAGE,118127.7,19425,NV,717.0
906441,0,credit_card,28.57,MORTGAGE,115000.0,20000,NE,722.0
906442,0,debt_consolidation,22.0,RENT,45000.0,10000,CA,732.0
906443,0,debt_consolidation,29.45,MORTGAGE,50000.0,4800,ID,662.0
906444,1,credit_card,18.9,RENT,48000.0,15000,CA,662.0
906445,0,debt_consolidation,21.06,MORTGAGE,60000.0,6000,PA,707.0
906446,0,debt_consolidation,10.75,RENT,110872.0,4600,MI,812.0
906447,0,debt_consolidation,11.51,MORTGAGE,95000.0,35000,MD,737.0
906448,1,debt_consolidation,23.04,RENT,70000.0,15000,CA,737.0
906449,0,other,10.47,RENT,72000.0,2000,NJ,727.0
906450,0,debt_consolidation,33.04,MORTGAGE,140000.0,30000,KY,702.0
906451,1,car,14.19,MORTGAGE,86000.0,11200,NY,662.0
906452,0,debt_consolidation,24.68,OWN,110000.0,29575,FL,787.0
906453,0,other,0.74,MORTGAGE,79992.0,10000,TX,687.0
906454,0,debt_consolidation,8.87,RENT,80000.0,20000,FL,732.0
906455,0,home_improvement,12.01,MORTGAGE,62000.0,16000,MS,752.0
906456,0,debt_consolidation,8.51,MORTGAGE,200000.0,15000,HI,712.0
906457,1,other,7.5,MORTGAGE,135000.0,8000,AL,672.0
906458,1,debt_consolidation,19.4,RENT,85000.0,12000,CO,692.0
906459,1,credit_card,19.7,RENT,215000.0,10000,MA,677.0
906460,0,home_improvement,16.48,OWN,110000.0,10000,FL,757.0
906461,0,moving,4.76,MORTGAGE,85000.0,16000,GA,682.0
906462,1,other,29.25,RENT,19200.0,2000,FL,717.0
906463,0,debt_consolidation,17.55,RENT,92000.0,12000,FL,717.0
906464,1,home_improvement,22.84,MORTGAGE,90000.0,3000,NY,687.0
906465,0,debt_consolidation,12.85,MORTGAGE,200000.0,6000,WI,737.0
906466,0,debt_consolidation,8.0,RENT,74000.0,12000,GA,722.0
906467,0,debt_consolidation,19.47,RENT,103000.0,8400,NV,752.0
906468,0,debt_consolidation,26.18,MORTGAGE,150000.0,13375,AZ,677.0
906469,1,debt_consolidation,5.84,MORTGAGE,250000.0,35000,CA,662.0
906470,0,debt_consolidation,12.58,OWN,60000.0,7200,PA,737.0
906471,0,debt_consolidation,27.06,MORTGAGE,125000.0,20000,MA,712.0
906472,0,vacation,0.16,OWN,185000.0,3600,CA,722.0
906473,0,debt_consolidation,18.88,MORTGAGE,82000.0,10000,MS,702.0
906474,1,debt_consolidation,17.67,RENT,65000.0,35000,FL,737.0
906475,0,debt_consolidation,19.66,RENT,63000.0,24000,MN,667.0
906476,0,debt_consolidation,12.07,OWN,90000.0,35000,CA,677.0
906477,0,credit_card,12.9,RENT,60000.0,3000,CA,732.0
906478,1,other,16.8,RENT,48000.0,30000,MO,747.0
906479,0,home_improvement,24.83,MORTGAGE,84000.0,8000,CA,672.0
906480,0,debt_consolidation,22.67,RENT,65000.0,20000,CA,722.0
906481,0,major_purchase,0.79,RENT,38000.0,40000,AZ,717.0
906482,1,other,15.42,MORTGAGE,75000.0,10000,AZ,692.0
906483,0,debt_consolidation,11.63,RENT,48000.0,8000,NY,697.0
906484,0,credit_card,11.25,MORTGAGE,350000.0,23425,NY,727.0
906485,1,medical,12.21,RENT,75000.0,12000,NY,722.0
906486,0,other,19.69,RENT,94000.0,1600,TX,712.0
906487,0,other,11.43,RENT,47000.0,6400,NY,702.0
906488,1,small_business,29.77,RENT,92000.0,24650,NY,702.0
906489,0,debt_consolidation,22.61,MORTGAGE,70000.0,20000,PA,757.0
906490,0,debt_consolidation,14.08,MORTGAGE,140000.0,24000,OR,682.0
906491,0,debt_consolidation,12.94,RENT,33850.0,30000,CA,697.0
906492,1,medical,16.08,RENT,100000.0,9000,MD,692.0
906493,0,other,32.1,RENT,48000.0,6000,FL,792.0
906494,0,debt_consolidation,15.8,RENT,23000.0,4600,CA,667.0
906495,0,home_improvement,19.77,MORTGAGE,85000.0,8000,CA,697.0
906496,0,debt_consolidation,28.56,RENT,75000.0,27500,CO,742.0
906497,1,home_improvement,15.22,MORTGAGE,108000.0,15000,PA,687.0
906498,0,debt_consolidation,11.24,MORTGAGE,47500.0,2000,CT,672.0
906499,0,credit_card,17.19,MORTGAGE,155000.0,8400,LA,782.0
906500,0,debt_consolidation,16.73,RENT,48000.0,25000,NY,787.0
906501,1,debt_consolidation,33.1,OWN,55000.0,24000,IL,702.0
906502,0,debt_consolidation,31.69,OWN,110330.6,8000,TX,697.0
906503,0,debt_consolidation,41.4,MORTGAGE,120000.0,23000,SC,782.0
906504,0,debt_consolidation,26.76,RENT,40094.0,15000,VA,672.0
906505,0,debt_consolidation,16.78,RENT,92400.0,18650,CA,682.0
906506,0,credit_card,35.78,RENT,163000.0,10000,PA,687.0
906507,0,credit_card,14.81,RENT,92000.0,35000,CA,757.0
906508,0,home_improvement,30.9,MORTGAGE,75000.0,20000,OH,662.0
906509,0,debt_consolidation,18.15,RENT,89250.0,7500,IL,797.0
906510,0,debt_consolidation,21.94,OWN,53000.0,10000,WI,687.0
906511,1,credit_card,36.07,RENT,100000.0,24000,NY,677.0
906512,0,home_improvement,13.66,OWN,90000.0,15000,NJ,767.0
906513,1,other,2.66,RENT,78000.0,20000,CA,762.0
906514,1,debt_consolidation,31.13,RENT,54000.0,3000,PA,707.0
906515,0,credit_card,11.85,RENT,57000.0,8000,TX,677.0
906516,1,debt_consolidation,3.44,RENT,95000.0,20000,MI,742.0
906517,1,debt_consolidation,12.25,RENT,72000.0,40000,CO,812.0
906518,0,credit_card,6.01,MORTGAGE,107000.0,10000,GA,727.0
906519,0,debt_consolidation,33.72,MORTGAGE,30000.0,10000,PA,752.0
906520,0,major_purchase,24.2,RENT,25000.0,4000,NM,752.0
906521,1,debt_consolidation,21.61,OWN,91800.0,20000,TX,662.0
906522,1,medical,5.84,RENT,46000.0,4000,GA,687.0
906523,0,credit_card,40.58,RENT,115000.0,20000,AZ,667.0
906524,0,debt_consolidation,21.56,OWN,50000.0,11000,LA,767.0
906525,0,debt_consolidation,3.12,MORTGAGE,55000.0,10000,FL,737.0
906526,0,other,3.84,OWN,150000.0,15000,NY,677.0
906527,0,debt_consolidation,4.51,OWN,425000.0,35000,NJ,667.0
906528,0,other,12.7,MORTGAGE,100000.0,12000,MN,702.0
906529,0,credit_card,8.71,MORTGAGE,142000.0,30000,NC,767.0
906530,0,credit_card,7.82,MORTGAGE,150000.0,12000,CA,697.0
906531,0,debt_consolidation,12.72,OWN,40000.0,1500,CO,752.0
906532,0,other,6.67,RENT,70000.0,7000,OK,692.0
906533,0,debt_consolidation,9.07,MORTGAGE,190000.0,40000,TX,737.0
906534,1,other,12.08,RENT,105000.0,25000,NY,677.0
906535,0,credit_card,59.18,RENT,46000.0,22075,NM,687.0
906536,0,debt_consolidation,2.51,RENT,70000.0,11200,MA,667.0
906537,0,debt_consolidation,11.38,RENT,52000.0,12000,GA,682.0
906538,0,debt_consolidation,14.3,RENT,35500.0,16000,NC,747.0
906539,0,medical,6.56,OWN,80000.0,15000,AZ,797.0
906540,0,debt_consolidation,9.05,MORTGAGE,100000.0,4000,NC,677.0
906541,1,debt_consolidation,19.68,MORTGAGE,64992.0,4200,LA,712.0
906542,1,credit_card,22.37,RENT,25000.0,2050,PA,732.0
906543,1,credit_card,18.6,RENT,40000.0,7000,FL,712.0
906544,0,credit_card,4.5,OWN,150000.0,35000,MA,747.0
906545,0,debt_consolidation,18.87,MORTGAGE,65000.0,18000,CA,737.0
906546,1,medical,7.42,OWN,55000.0,10000,TN,692.0
906547,0,debt_consolidation,11.84,MORTGAGE,84500.0,10000,TX,697.0
906548,0,credit_card,30.51,RENT,55500.0,10000,NM,677.0
906549,0,home_improvement,10.59,MORTGAGE,70000.0,15000,CA,752.0
906550,1,home_improvement,25.45,MORTGAGE,113000.0,27300,MA,687.0
906551,0,debt_consolidation,26.95,MORTGAGE,48000.0,7500,NC,712.0
906552,0,debt_consolidation,35.42,MORTGAGE,53000.0,2800,NY,767.0
906553,0,other,4.91,MORTGAGE,136000.0,20000,NJ,712.0
906554,0,other,8.95,MORTGAGE,33000.0,5000,MD,712.0
906555,0,other,27.92,OWN,90000.0,17500,TX,777.0
906556,0,debt_consolidation,12.13,MORTGAGE,215000.0,35000,RI,682.0
906557,0,credit_card,27.2,RENT,33000.0,9000,FL,677.0
906558,1,debt_consolidation,12.05,MORTGAGE,69000.0,12350,VA,672.0
906559,1,other,31.21,OWN,20579.0,5000,TX,722.0
906560,0,debt_consolidation,14.56,OWN,165000.0,13500,SC,662.0
